"""x-waarde"",""y-waarde"",""CO2"",""CH4"",""NO2"",""NH3"""
58,21,180.41,3.66,36.57,0.02
58,22,132.59,2.91,56.22,0.03
58,23,118.9,3.67,33.77,0.03
58,24,128.09,2.67,43.24,0.03
58,25,159.18,2.8,31.41,0.04
58,26,160.24,3.32,53.27,0.03
58,27,185.87,3.26,54.67,0.03
58,28,116.72,2.97,49.23,0.03
58,29,196.49,2.27,35.82,0.02
58,30,101.17,2.68,33.09,0.03
58,31,107.91,3.5,34.68,0.04
58,32,151.78,3.59,57.56,0.03
58,33,174.33,3.2,59.4,0.02
58,34,198.55,3.12,30.31,0.04
58,35,116.94,3.3,35.58,0.04
58,36,199.57,2.85,38.36,0.03
58,37,156.54,2.13,58.11,0.02
58,38,140.25,3.89,51.09,0.03
58,39,118.08,3.96,40.04,0.03
58,40,125.71,2.77,51.48,0.03
58,41,144.16,2.82,53.27,0.04
58,42,143.87,3.41,32.71,0.02
58,43,158.35,3.36,45.68,0.04
58,44,141.79,2.11,38.8,0.03
58,45,199.07,3.7,52.87,0.03
58,46,190.22,2.85,42.52,0.04
58,47,176.8,3.98,53.79,0.03
58,48,126.53,2.54,33.2,0.02
58,49,189.34,3.11,41.27,0.04
58,50,131.88,2.03,57.96,0.03
58,51,163.61,3.84,30.42,0.02
58,52,118.46,2.02,54.68,0.04
58,53,196.83,2.61,32.11,0.04
58,54,184.94,2.0,40.75,0.03
58,55,131.63,3.99,38.38,0.03
58,56,159.22,3.09,30.97,0.03
58,57,106.35,2.7,55.92,0.02
58,58,128.49,2.1,49.66,0.03
58,59,112.89,2.47,36.85,0.03
58,60,118.4,3.06,51.36,0.03
58,61,191.75,3.66,46.8,0.03
58,62,183.14,2.71,44.42,0.04
58,63,192.94,2.01,54.23,0.03
58,64,120.54,3.88,56.45,0.03
58,65,126.21,3.16,43.9,0.03
58,66,147.88,3.24,30.94,0.03
58,67,110.62,2.33,58.85,0.04
58,68,169.84,3.07,53.48,0.03
58,69,194.32,3.72,50.23,0.02
58,70,172.61,2.51,48.35,0.03
58,71,177.41,2.75,45.83,0.04
58,72,119.67,3.07,54.62,0.03
58,73,185.48,3.81,49.87,0.03
58,74,163.2,3.73,55.89,0.02
58,75,138.41,2.24,47.23,0.03
58,76,105.17,2.92,39.99,0.03
58,77,162.13,3.73,31.07,0.04
58,78,186.59,2.55,46.97,0.02
58,79,135.19,2.95,51.5,0.02
58,80,187.07,3.35,48.77,0.03
58,81,150.72,3.43,57.18,0.03
58,82,116.53,3.92,51.9,0.02
58,83,197.71,3.21,56.32,0.02
58,84,128.92,2.91,31.46,0.03
58,85,146.98,3.31,50.09,0.02
58,86,146.47,3.19,45.18,0.04
58,87,154.73,2.97,30.79,0.03
58,88,115.87,3.97,31.87,0.03
58,89,176.04,2.63,55.39,0.03
58,90,113.77,3.13,58.91,0.03
58,91,161.49,2.35,32.81,0.02
58,92,194.86,2.76,30.8,0.02
58,93,114.35,2.34,58.4,0.03
58,94,127.66,3.69,33.59,0.03
58,95,124.41,2.25,34.91,0.04
58,96,167.6,2.3,39.58,0.03
58,97,135.41,2.58,31.61,0.02
58,98,118.02,2.92,42.49,0.03
58,99,160.22,3.49,56.11,0.04
59,0,195.27,3.67,44.73,0.03
59,1,114.09,2.22,31.69,0.02
59,2,121.06,2.78,36.9,0.04
59,3,189.23,2.61,43.66,0.04
59,4,166.96,3.49,57.77,0.03
59,5,185.46,3.68,41.32,0.03
59,6,168.6,2.81,52.62,0.03
59,7,142.45,3.15,34.04,0.04
59,8,179.57,2.22,34.57,0.03
59,9,108.91,2.44,51.0,0.03
59,10,104.72,3.9,41.68,0.04
59,11,177.16,2.97,33.31,0.03
59,12,110.01,3.83,35.07,0.04
59,13,162.96,3.86,58.58,0.03
59,14,134.39,3.52,35.95,0.04
59,15,192.04,3.22,54.25,0.03
59,16,158.97,2.37,44.79,0.02
59,17,170.69,2.39,50.89,0.03
59,18,162.79,3.23,43.8,0.04
59,19,107.69,3.53,31.55,0.03
59,20,166.48,2.56,43.41,0.03
59,21,133.92,2.98,42.87,0.03
59,22,148.12,2.61,31.47,0.04
59,23,142.7,3.25,31.63,0.02
59,24,180.18,3.69,51.25,0.02
59,25,148.1,3.97,49.48,0.02
59,26,144.25,3.32,38.8,0.02
59,27,126.41,2.91,56.9,0.03
59,28,149.67,3.4,40.22,0.02
59,29,186.19,2.12,39.77,0.02
59,30,164.86,2.04,51.95,0.04
59,31,165.25,3.76,55.98,0.03
59,32,121.38,2.11,45.53,0.04
59,33,188.49,3.98,48.45,0.03
59,34,132.42,2.46,51.24,0.03
59,35,178.06,3.12,50.74,0.04
59,36,156.16,2.19,50.52,0.03
59,37,173.73,3.03,45.42,0.02
59,38,132.14,3.53,59.08,0.03
59,39,118.74,2.26,31.69,0.02
59,40,120.07,3.62,49.66,0.03
59,41,199.18,2.39,33.14,0.02
59,42,109.25,2.14,47.42,0.04
59,43,106.44,3.65,45.4,0.03
59,44,187.98,2.34,50.38,0.04
59,45,174.87,2.97,55.38,0.03
59,46,167.9,3.9,33.85,0.02
59,47,111.59,2.66,42.93,0.02
59,48,178.02,2.14,50.55,0.02
59,49,150.39,3.52,33.41,0.03
59,50,149.93,2.07,54.26,0.03
59,51,160.18,3.71,44.46,0.03
59,52,151.46,3.23,45.72,0.03
59,53,159.9,2.99,49.22,0.03
59,54,193.57,3.38,40.27,0.04
59,55,110.43,3.01,32.78,0.02
59,56,144.84,2.72,40.0,0.02
59,57,161.44,2.84,55.16,0.02
59,58,138.52,2.86,47.77,0.04
59,59,112.13,2.86,38.95,0.03
59,60,115.48,2.07,49.72,0.04
59,61,181.11,3.83,30.92,0.02
59,62,174.26,2.03,34.01,0.03
59,63,179.83,3.73,48.61,0.03
59,64,154.34,2.82,36.91,0.02
59,65,117.15,3.14,30.74,0.02
59,66,143.06,3.08,43.48,0.03
59,67,117.99,2.27,40.67,0.03
59,68,174.05,3.93,39.93,0.04
59,69,141.48,3.07,47.28,0.03
59,70,189.48,3.96,31.91,0.04
59,71,171.7,2.42,42.77,0.04
59,72,126.84,3.11,45.27,0.03
59,73,171.74,2.89,37.53,0.03
59,74,114.33,3.86,40.44,0.02
59,75,189.1,3.37,48.24,0.03
59,76,112.43,2.62,33.16,0.04
59,77,108.63,3.2,38.25,0.03
59,78,175.17,2.68,56.48,0.03
59,79,118.25,2.26,53.08,0.04
59,80,110.17,2.89,30.1,0.03
59,81,197.49,3.05,47.83,0.02
59,82,121.79,3.4,50.73,0.03
59,83,178.24,3.08,57.53,0.03
59,84,131.87,2.57,32.54,0.03
59,85,146.53,3.66,42.08,0.03
59,86,172.19,2.02,56.24,0.02
59,87,192.28,2.55,54.66,0.02
59,88,108.26,2.28,45.61,0.03
59,89,176.73,3.56,33.71,0.04
59,90,110.33,2.24,50.02,0.03
59,91,119.97,2.65,30.64,0.02
59,92,113.05,2.33,59.6,0.03
59,93,112.63,3.31,53.55,0.03
59,94,144.44,3.71,37.18,0.04
59,95,141.23,3.14,54.42,0.03
59,96,164.96,2.89,35.45,0.03
59,97,148.62,3.36,32.77,0.04
59,98,150.45,2.39,57.76,0.02
59,99,142.86,3.95,44.94,0.03
60,0,175.13,3.43,43.03,0.03
60,1,198.55,2.2,47.41,0.02
60,2,141.03,3.03,55.12,0.02
60,3,134.38,3.15,53.21,0.02
60,4,190.94,3.01,50.4,0.04
60,5,162.83,2.63,32.04,0.04
60,6,116.99,3.13,40.81,0.03
60,7,146.62,2.06,39.69,0.03
60,8,182.02,3.78,42.98,0.03
60,9,105.87,3.66,30.12,0.02
60,10,166.98,2.1,53.07,0.03
60,11,100.73,2.05,49.68,0.03
60,12,112.67,2.7,32.36,0.04
60,13,172.33,2.08,59.91,0.04
60,14,135.14,3.54,57.07,0.02
60,15,162.27,3.18,30.12,0.03
60,16,144.68,3.08,58.33,0.03
60,17,112.33,3.99,51.91,0.04
60,18,132.71,2.05,53.66,0.02
60,19,186.55,3.17,58.27,0.02
60,20,190.71,3.57,57.85,0.03
60,21,185.39,3.81,42.74,0.03
60,22,165.37,3.07,44.96,0.02
60,23,141.62,2.4,52.47,0.04
60,24,161.6,2.37,35.95,0.03
60,25,112.03,3.58,54.94,0.03
60,26,165.3,3.66,38.75,0.03
60,27,140.79,3.5,47.48,0.02
60,28,176.11,2.98,35.02,0.03
60,29,138.64,3.25,57.94,0.04
60,30,156.22,2.54,39.72,0.03
60,31,177.05,3.71,36.46,0.02
60,32,176.59,3.13,54.67,0.02
60,33,177.9,3.69,54.45,0.04
60,34,130.86,2.29,49.46,0.02
60,35,105.15,2.97,53.04,0.03
60,36,154.3,3.51,56.09,0.03
60,37,187.32,2.9,47.92,0.03
60,38,158.17,3.49,36.01,0.02
60,39,162.56,3.05,32.89,0.04
60,40,159.47,3.98,41.24,0.03
60,41,166.35,3.76,51.46,0.04
60,42,160.59,2.69,45.7,0.03
60,43,110.66,3.37,34.27,0.02
60,44,109.91,3.93,36.15,0.02
60,45,144.62,3.48,35.42,0.03
60,46,142.84,2.09,35.49,0.03
60,47,106.37,3.12,48.44,0.02
60,48,155.35,3.17,34.72,0.03
60,49,126.98,3.68,35.71,0.04
60,50,184.98,2.03,48.77,0.03
60,51,193.16,2.42,35.45,0.03
60,52,177.78,2.95,40.18,0.04
60,53,137.7,2.05,58.17,0.04
60,54,136.58,3.16,30.07,0.02
60,55,119.38,3.28,31.08,0.03
60,56,128.34,3.4,56.44,0.03
60,57,114.65,3.18,50.49,0.03
60,58,166.24,3.36,38.79,0.03
60,59,163.75,3.48,34.04,0.04
60,60,136.86,2.25,59.61,0.04
60,61,181.54,2.73,42.45,0.03
60,62,121.96,2.0,56.35,0.04
60,63,184.08,3.65,54.08,0.02
60,64,144.6,2.98,40.87,0.03
60,65,113.19,2.26,50.24,0.04
60,66,171.41,2.39,45.71,0.03
60,67,124.0,2.22,30.9,0.03
60,68,112.68,3.82,48.62,0.04
60,69,136.46,3.27,37.39,0.04
60,70,103.91,2.82,52.31,0.04
60,71,119.19,2.6,52.28,0.04
60,72,119.51,3.72,40.43,0.04
60,73,175.05,3.08,40.99,0.02
60,74,149.96,2.02,33.54,0.02
60,75,102.32,3.78,52.02,0.02
60,76,161.03,3.14,53.03,0.04
60,77,159.36,2.63,49.25,0.04
60,78,195.68,2.22,42.89,0.03
60,79,134.09,2.14,44.39,0.03
60,80,183.95,2.77,58.05,0.04
60,81,157.24,2.36,34.76,0.04
60,82,134.23,2.23,58.23,0.02
60,83,119.82,3.25,36.76,0.02
60,84,124.13,3.36,30.93,0.03
60,85,187.6,3.84,41.64,0.02
60,86,107.36,3.22,30.41,0.02
60,87,103.26,3.49,40.82,0.02
60,88,163.99,3.85,40.58,0.04
60,89,120.72,2.62,32.64,0.02
60,90,158.68,3.85,36.99,0.03
60,91,115.71,2.61,51.51,0.03
60,92,186.31,2.42,34.96,0.02
60,93,186.74,2.38,57.03,0.03
60,94,113.53,2.92,30.51,0.03
60,95,152.27,2.65,58.59,0.03
60,96,168.85,2.63,34.2,0.03
60,97,196.84,2.69,39.49,0.03
60,98,117.96,3.38,50.3,0.03
60,99,108.55,2.26,34.56,0.03
61,0,120.15,2.84,50.54,0.03
61,1,188.91,3.47,48.86,0.04
61,2,137.75,2.98,52.56,0.02
61,3,196.85,3.92,52.08,0.03
61,4,140.67,2.78,49.91,0.03
61,5,145.8,3.25,41.65,0.03
61,6,104.36,3.97,34.0,0.03
61,7,196.44,2.24,42.59,0.02
61,8,154.3,2.22,46.3,0.03
61,9,106.36,3.61,34.24,0.03
61,10,190.0,3.74,35.89,0.02
61,11,184.92,2.27,43.11,0.03
61,12,125.93,2.71,47.81,0.04
61,13,143.33,2.58,55.65,0.04
61,14,151.26,2.14,46.23,0.03
61,15,170.02,3.16,40.12,0.03
61,16,151.06,2.51,39.39,0.04
61,17,147.59,3.11,59.84,0.02
61,18,190.54,3.44,31.42,0.02
61,19,144.61,2.89,42.36,0.02
61,20,159.06,2.28,58.25,0.03
61,21,151.87,3.47,40.42,0.02
61,22,132.94,3.26,55.04,0.04
61,23,158.24,3.88,43.9,0.04
61,24,156.41,2.23,53.73,0.03
61,25,158.73,2.15,48.29,0.04
61,26,187.12,2.86,43.08,0.03
61,27,119.92,2.52,32.08,0.03
61,28,173.77,3.52,51.91,0.04
61,29,170.88,3.15,43.29,0.03
61,30,138.31,2.22,32.32,0.03
61,31,167.87,2.06,58.68,0.04
61,32,176.77,3.91,49.52,0.03
61,33,132.39,3.61,32.23,0.03
61,34,147.17,2.29,51.62,0.02
61,35,192.28,2.89,33.74,0.04
61,36,131.04,3.06,42.77,0.02
61,37,183.46,2.26,55.63,0.04
61,38,178.87,2.9,51.14,0.03
61,39,111.46,2.66,42.47,0.03
61,40,106.49,2.92,31.05,0.03
61,41,183.37,2.76,41.63,0.03
61,42,117.91,3.29,59.8,0.02
61,43,141.59,2.86,53.13,0.03
61,44,130.89,2.96,53.24,0.03
61,45,124.16,3.48,55.25,0.04
61,46,189.59,3.48,31.26,0.03
61,47,168.57,3.55,40.71,0.03
61,48,158.0,2.62,39.69,0.04
61,49,139.82,2.12,48.44,0.04
61,50,144.68,3.07,54.8,0.03
61,51,190.56,3.83,33.21,0.04
61,52,152.48,3.7,31.99,0.02
61,53,144.34,3.75,54.7,0.02
61,54,179.19,2.74,44.25,0.03
61,55,176.89,3.32,56.52,0.02
61,56,177.94,2.99,58.69,0.03
61,57,162.54,3.24,33.58,0.03
61,58,130.99,3.93,30.68,0.04
61,59,109.03,3.22,42.74,0.03
61,60,173.32,3.75,56.21,0.03
61,61,124.29,3.31,48.0,0.03
61,62,147.96,2.23,57.22,0.04
61,63,104.29,3.33,35.08,0.03
61,64,158.92,2.29,41.11,0.03
61,65,159.54,2.35,54.4,0.02
61,66,149.18,2.08,45.16,0.04
61,67,199.77,2.54,32.54,0.04
61,68,173.64,3.82,52.36,0.02
61,69,173.6,2.98,40.68,0.04
61,70,174.56,3.37,31.46,0.04
61,71,169.22,2.72,57.22,0.03
61,72,172.62,2.34,51.02,0.03
61,73,116.18,2.17,37.42,0.04
61,74,166.52,3.29,55.79,0.02
61,75,146.2,2.46,48.59,0.03
61,76,126.87,3.75,58.06,0.03
61,77,120.63,3.5,49.01,0.03
61,78,151.13,2.39,41.21,0.04
61,79,131.43,2.87,46.99,0.03
61,80,167.22,2.91,30.66,0.03
61,81,134.0,2.42,59.2,0.03
61,82,157.77,2.8,30.23,0.03
61,83,194.55,3.17,47.93,0.03
61,84,116.49,3.23,30.76,0.02
61,85,194.35,3.86,46.6,0.03
61,86,121.15,3.56,41.76,0.04
61,87,100.97,3.39,35.81,0.03
61,88,130.35,2.16,33.94,0.03
61,89,126.41,3.0,56.96,0.02
61,90,190.63,3.9,52.88,0.03
61,91,155.61,2.93,43.59,0.03
61,92,195.06,3.79,37.06,0.03
61,93,152.44,2.73,54.72,0.03
61,94,170.16,2.26,38.97,0.03
61,95,168.76,2.83,47.98,0.03
61,96,169.49,3.82,33.68,0.03
61,97,155.76,3.96,47.62,0.03
61,98,157.5,3.13,48.02,0.04
61,99,127.52,3.16,45.85,0.03
62,0,127.52,3.33,30.77,0.03
62,1,179.25,3.86,31.29,0.03
62,2,153.07,2.34,52.76,0.03
62,3,148.26,2.6,58.31,0.02
62,4,115.52,2.4,55.07,0.03
62,5,189.54,3.81,42.69,0.03
62,6,106.27,3.22,43.14,0.03
62,7,191.64,2.98,50.13,0.03
62,8,194.84,2.87,35.52,0.03
62,9,139.0,2.37,60.0,0.03
62,10,104.77,3.6,34.61,0.03
62,11,124.16,3.14,42.05,0.04
62,12,186.11,3.99,53.55,0.04
62,13,146.16,3.5,59.03,0.02
62,14,104.62,2.79,43.69,0.02
62,15,161.3,2.14,35.77,0.04
62,16,166.38,2.62,31.5,0.03
62,17,150.98,3.25,37.14,0.04
62,18,124.08,3.38,38.18,0.03
62,19,171.91,3.49,44.57,0.04
62,20,138.41,2.14,58.96,0.02
62,21,115.66,3.61,50.28,0.03
62,22,135.27,3.89,32.47,0.04
62,23,159.05,2.69,50.65,0.02
62,24,177.04,2.42,44.22,0.02
62,25,112.48,2.15,57.91,0.03
62,26,190.63,2.45,45.61,0.03
62,27,190.95,3.25,44.9,0.02
62,28,193.92,2.05,36.28,0.03
62,29,171.68,3.0,46.92,0.02
62,30,151.63,2.35,30.26,0.04
62,31,140.79,2.18,53.93,0.03
62,32,103.17,2.83,59.36,0.03
62,33,187.26,2.93,30.48,0.03
62,34,100.04,3.43,57.37,0.04
62,35,144.11,3.61,48.47,0.02
62,36,124.69,2.17,59.08,0.03
62,37,169.59,2.4,38.29,0.02
62,38,107.69,3.9,31.27,0.02
62,39,165.5,2.86,34.33,0.03
62,40,180.55,2.64,47.58,0.02
62,41,186.49,3.69,52.41,0.04
62,42,181.57,3.42,55.26,0.02
62,43,127.34,2.19,51.43,0.02
62,44,145.34,2.56,46.89,0.04
62,45,159.23,2.45,31.44,0.03
62,46,190.25,3.83,37.59,0.02
62,47,165.72,2.37,55.45,0.03
62,48,138.55,3.06,33.42,0.04
62,49,121.3,3.61,56.18,0.03
62,50,142.74,2.3,52.79,0.04
62,51,185.96,2.7,32.27,0.03
62,52,175.22,2.27,40.63,0.02
62,53,150.39,2.3,59.62,0.03
62,54,184.89,3.96,37.11,0.04
62,55,186.12,3.47,31.16,0.03
62,56,114.2,3.44,34.87,0.03
62,57,155.97,3.86,51.24,0.02
62,58,109.69,2.26,34.97,0.03
62,59,196.41,3.44,58.78,0.03
62,60,160.96,2.15,51.23,0.04
62,61,162.48,2.84,58.16,0.03
62,62,151.76,2.33,52.68,0.02
62,63,103.89,3.06,49.65,0.04
62,64,159.08,3.23,39.55,0.03
62,65,117.96,3.43,37.44,0.03
62,66,140.52,2.89,45.85,0.03
62,67,125.32,3.93,59.6,0.02
62,68,181.96,3.55,56.38,0.03
62,69,104.95,3.33,41.02,0.03
62,70,100.75,3.06,58.85,0.04
62,71,163.57,3.8,58.0,0.03
62,72,141.72,2.02,40.63,0.03
62,73,161.04,3.59,53.72,0.04
62,74,170.12,2.38,47.77,0.04
62,75,113.82,2.47,42.86,0.02
62,76,174.55,3.01,59.26,0.04
62,77,181.17,2.36,35.98,0.03
62,78,199.2,2.82,31.52,0.02
62,79,168.53,2.47,41.11,0.03
62,80,105.73,2.19,50.59,0.03
62,81,132.05,2.44,44.85,0.03
62,82,187.74,3.02,30.85,0.02
62,83,112.82,3.49,46.07,0.04
62,84,168.35,2.79,38.43,0.02
62,85,113.93,2.59,45.54,0.03
62,86,183.23,3.2,33.99,0.02
62,87,134.87,3.9,48.21,0.02
62,88,114.49,3.85,38.39,0.03
62,89,162.17,2.68,59.13,0.03
62,90,142.37,2.42,37.93,0.04
62,91,176.24,3.63,43.13,0.03
62,92,194.15,3.78,30.23,0.04
62,93,158.27,2.03,39.85,0.03
62,94,124.86,2.62,49.28,0.02
62,95,155.87,3.29,32.13,0.02
62,96,125.89,2.48,34.13,0.04
62,97,175.9,3.67,32.3,0.03
62,98,142.52,3.92,57.96,0.04
62,99,157.44,2.57,58.72,0.04
63,0,161.29,3.63,49.89,0.02
63,1,119.63,3.5,58.15,0.03
63,2,199.09,2.24,58.48,0.03
63,3,165.05,3.02,45.64,0.03
63,4,194.09,2.86,40.83,0.02
63,5,188.16,2.69,44.95,0.03
63,6,197.09,2.12,41.81,0.03
63,7,122.88,2.91,57.97,0.04
63,8,124.61,2.04,56.69,0.03
63,9,154.01,3.93,53.79,0.04
63,10,121.27,2.74,38.91,0.02
63,11,170.51,2.85,44.23,0.02
63,12,165.2,2.8,46.92,0.03
63,13,176.89,3.01,57.11,0.02
63,14,194.81,2.57,34.53,0.04
63,15,170.75,3.89,45.6,0.04
63,16,112.95,2.96,41.19,0.03
63,17,196.49,2.44,45.43,0.02
63,18,119.81,2.25,58.46,0.03
63,19,105.01,3.11,55.33,0.03
63,20,144.3,2.36,55.1,0.04
63,21,187.66,3.06,58.25,0.03
63,22,133.33,2.75,36.77,0.03
63,23,179.39,2.84,49.64,0.03
63,24,188.95,2.11,54.68,0.03
63,25,133.48,3.8,30.57,0.03
63,26,165.81,2.27,34.54,0.03
63,27,121.3,3.69,38.19,0.03
63,28,120.17,3.79,31.19,0.03
63,29,108.35,2.39,34.81,0.04
63,30,137.89,3.99,58.02,0.03
63,31,100.01,3.33,50.35,0.03
63,32,161.43,3.5,50.13,0.04
63,33,195.64,3.92,31.74,0.04
63,34,125.7,3.56,40.4,0.03
63,35,172.39,2.63,36.19,0.03
63,36,107.2,2.33,51.19,0.02
63,37,135.49,3.84,49.29,0.03
63,38,194.88,2.17,32.6,0.04
63,39,142.04,3.41,53.25,0.02
63,40,119.1,2.92,57.91,0.04
63,41,170.17,2.79,47.44,0.02
63,42,134.85,2.55,39.7,0.03
63,43,114.34,3.32,36.04,0.02
63,44,101.66,2.52,30.96,0.03
63,45,135.2,2.17,36.68,0.03
63,46,146.96,2.06,37.25,0.03
63,47,137.05,3.07,48.99,0.02
63,48,133.43,3.47,59.34,0.02
63,49,128.24,2.24,34.06,0.03
63,50,164.82,2.96,34.41,0.03
63,51,184.72,3.96,47.06,0.04
63,52,105.1,2.69,58.09,0.03
63,53,146.77,2.81,57.53,0.02
63,54,109.48,2.94,31.64,0.03
63,55,186.63,2.09,52.95,0.02
63,56,138.35,2.51,47.79,0.03
63,57,161.6,2.99,51.95,0.03
63,58,192.34,2.59,36.28,0.04
63,59,183.51,3.99,38.1,0.03
63,60,104.97,3.85,55.46,0.03
63,61,131.25,2.42,45.97,0.03
63,62,131.25,3.68,56.11,0.03
63,63,119.93,2.27,52.73,0.02
63,64,125.32,3.0,54.79,0.02
63,65,131.96,3.2,43.23,0.03
63,66,137.42,2.65,50.7,0.03
63,67,119.66,2.33,39.76,0.03
63,68,150.04,3.97,34.5,0.02
63,69,166.68,3.7,57.85,0.04
63,70,155.2,3.16,51.32,0.03
63,71,122.49,2.65,43.66,0.04
63,72,122.24,3.03,44.48,0.02
63,73,166.07,2.28,51.77,0.03
63,74,114.45,2.83,49.65,0.02
63,75,193.39,2.85,36.24,0.04
63,76,120.27,3.56,45.86,0.04
63,77,187.26,3.82,34.38,0.04
63,78,111.34,3.46,37.59,0.02
63,79,125.94,3.17,49.55,0.03
63,80,113.2,2.33,32.35,0.03
63,81,102.14,3.92,30.78,0.04
63,82,168.96,3.38,57.09,0.04
63,83,145.59,2.29,53.55,0.02
63,84,183.89,3.33,51.37,0.03
63,85,178.62,2.75,47.79,0.03
63,86,151.76,2.77,59.04,0.03
63,87,112.87,2.65,51.6,0.03
63,88,153.94,2.4,37.17,0.03
63,89,145.31,2.49,48.83,0.04
63,90,141.49,2.25,41.69,0.03
63,91,151.97,2.27,36.19,0.04
63,92,108.06,3.93,47.21,0.03
63,93,185.49,2.81,30.28,0.02
63,94,196.2,3.03,31.01,0.03
63,95,177.35,3.8,36.0,0.04
63,96,120.94,2.9,35.9,0.03
63,97,126.89,3.35,32.38,0.02
63,98,148.23,2.23,44.91,0.04
63,99,198.52,2.81,35.35,0.03
64,0,120.5,3.41,37.11,0.03
64,1,107.85,3.33,57.26,0.03
64,2,180.16,3.74,37.62,0.04
64,3,149.95,3.0,32.9,0.04
64,4,173.25,3.87,54.49,0.02
64,5,159.4,3.82,37.84,0.03
64,6,142.27,2.18,51.88,0.04
64,7,109.87,2.95,51.82,0.02
64,8,127.04,2.06,44.08,0.02
64,9,120.11,2.82,46.03,0.04
64,10,152.67,2.87,47.97,0.02
64,11,125.42,2.43,51.11,0.02
64,12,110.81,2.8,41.49,0.04
64,13,125.28,2.96,35.4,0.04
64,14,182.08,2.63,39.77,0.04
64,15,111.75,2.13,47.06,0.02
64,16,191.37,2.62,43.3,0.03
64,17,116.27,3.44,52.81,0.04
64,18,172.28,3.61,43.16,0.03
64,19,173.34,3.57,54.57,0.03
64,20,162.74,2.26,41.42,0.04
64,21,122.67,3.03,35.57,0.03
64,22,123.54,3.86,49.37,0.03
64,23,120.92,2.96,31.91,0.04
64,24,172.35,2.84,50.62,0.02
64,25,141.2,3.29,40.44,0.02
64,26,106.82,3.75,40.37,0.03
64,27,194.49,3.31,50.23,0.02
64,28,171.31,2.65,50.36,0.02
64,29,102.13,2.61,50.58,0.03
64,30,158.06,3.19,45.68,0.02
64,31,109.58,2.81,34.1,0.04
64,32,144.63,2.27,33.32,0.03
64,33,118.36,3.14,48.96,0.03
64,34,169.92,2.49,53.41,0.04
64,35,135.48,2.33,43.86,0.03
64,36,104.04,2.79,54.65,0.04
64,37,151.96,2.69,51.33,0.03
64,38,156.16,2.08,47.99,0.03
64,39,187.28,3.0,31.28,0.03
64,40,138.12,2.68,34.18,0.04
64,41,159.96,3.28,40.49,0.02
64,42,122.16,3.14,41.47,0.03
64,43,129.47,3.38,58.52,0.04
64,44,131.17,2.82,45.1,0.04
64,45,197.23,3.21,48.1,0.04
64,46,138.89,2.06,30.55,0.03
64,47,107.22,3.7,55.79,0.03
64,48,182.73,3.18,47.27,0.04
64,49,190.74,3.73,31.68,0.03
64,50,197.54,2.89,40.33,0.04
64,51,195.86,3.52,45.83,0.02
64,52,179.59,2.41,36.55,0.04
64,53,171.82,2.85,46.66,0.03
64,54,127.51,2.09,58.48,0.02
64,55,115.13,2.64,44.08,0.04
64,56,113.77,2.7,59.8,0.02
64,57,129.02,2.65,50.81,0.03
64,58,170.19,2.07,50.06,0.03
64,59,118.36,3.16,43.93,0.04
64,60,197.95,2.41,39.78,0.03
64,61,105.03,3.86,58.54,0.03
64,62,169.62,3.01,41.75,0.02
64,63,166.83,3.56,57.34,0.03
64,64,144.22,2.95,54.87,0.02
64,65,162.68,3.35,56.12,0.03
64,66,182.24,2.37,43.39,0.03
64,67,176.22,2.75,47.39,0.03
64,68,165.96,3.8,57.33,0.03
64,69,104.26,2.07,30.59,0.02
64,70,183.87,3.05,30.06,0.03
64,71,143.51,2.2,53.74,0.03
64,72,122.97,3.47,32.52,0.03
64,73,107.39,3.56,52.8,0.03
64,74,197.57,2.54,39.71,0.03
64,75,117.96,3.37,49.48,0.04
64,76,175.97,3.93,44.91,0.03
64,77,179.17,2.39,38.07,0.03
64,78,151.1,3.08,34.51,0.03
64,79,186.14,2.53,56.09,0.02
64,80,190.12,3.42,47.49,0.02
64,81,177.33,2.84,41.41,0.03
64,82,134.57,2.72,37.72,0.03
64,83,151.63,2.96,45.38,0.04
64,84,180.5,3.74,56.77,0.03
64,85,195.93,3.8,35.08,0.04
64,86,165.32,3.93,31.61,0.02
64,87,107.0,3.77,40.7,0.03
64,88,123.52,3.29,56.75,0.02
64,89,107.75,3.47,49.08,0.03
64,90,174.4,2.79,43.41,0.03
64,91,139.86,2.71,48.91,0.03
64,92,159.45,2.88,35.45,0.02
64,93,186.03,3.28,31.35,0.03
64,94,162.2,2.64,36.1,0.02
64,95,108.55,3.96,49.37,0.03
64,96,118.71,2.97,56.55,0.02
64,97,134.3,3.82,50.77,0.04
64,98,146.96,2.71,59.2,0.02
64,99,147.71,3.41,47.73,0.04
65,0,123.35,2.03,32.7,0.03
65,1,149.01,3.25,40.33,0.04
65,2,151.13,3.73,46.14,0.03
65,3,192.67,2.34,35.63,0.04
65,4,148.54,3.05,59.39,0.04
65,5,174.38,2.08,51.61,0.03
65,6,173.52,2.05,30.92,0.04
65,7,116.08,3.36,46.21,0.02
65,8,123.11,2.22,46.78,0.03
65,9,180.81,2.64,35.4,0.04
65,10,168.72,3.35,33.48,0.03
65,11,191.26,3.29,47.91,0.03
65,12,138.24,3.52,51.53,0.03
65,13,136.9,2.56,39.04,0.03
65,14,149.48,2.86,56.65,0.03
65,15,109.19,2.98,32.04,0.04
65,16,150.84,3.32,59.3,0.02
65,17,152.41,3.6,37.98,0.04
