x-waarde,y-waarde,CO2,CH4,NO2,NH3,tot_uitstoot,omgevingsuitstoot,Code,Naam,Straat,Huisnr,Postcd,Plaats,Xwaarde,Ywaarde,Maxuitst,Beruitst,Boete,Controle,Freq,Ctpers,_merge
49,71,184.27,2.46,35.89,0.03,455.22,0.0,,,,,,,,,,,,,,,left_only
49,72,137.78,2.13,57.24,0.02,497.23,0.0,,,,,,,,,,,,,,,left_only
49,73,150.62,2.09,58.66,0.02,516.17,0.0,,,,,,,,,,,,,,,left_only
49,74,178.03,2.33,43.12,0.04,491.88,0.0,,,,,,,,,,,,,,,left_only
49,75,131.66,2.36,32.21,0.04,391.71000000000004,0.0,,,,,,,,,,,,,,,left_only
49,76,114.88,3.49,37.42,0.03,419.23,0.0,,,,,,,,,,,,,,,left_only
49,77,105.01,3.15,34.52,0.03,386.36,0.0,,,,,,,,,,,,,,,left_only
49,78,168.66,3.83,41.74,0.04,513.11,0.0,,,,,,,,,,,,,,,left_only
49,79,147.85,3.09,47.51,0.03,492.65,0.0,,,,,,,,,,,,,,,left_only
49,80,131.4,2.08,40.5,0.03,415.9,0.0,,,,,,,,,,,,,,,left_only
49,81,112.53,3.62,35.62,0.04,421.13,0.0,,,,,,,,,,,,,,,left_only
49,82,164.77,2.53,42.72,0.03,471.62,0.0,,,,,,,,,,,,,,,left_only
49,83,106.93,3.51,32.74,0.03,388.38,0.0,,,,,,,,,,,,,,,left_only
49,84,142.48,3.65,42.76,0.04,487.53,0.0,,,,,,,,,,,,,,,left_only
49,85,172.99,3.0,57.59,0.03,565.94,0.0,,,,,,,,,,,,,,,left_only
49,86,116.43,3.01,59.77,0.03,520.53,0.0,,,,,,,,,,,,,,,left_only
49,87,155.22,2.03,54.36,0.03,507.77,0.0,,,,,,,,,,,,,,,left_only
49,88,199.84,3.45,32.09,0.04,486.5400000000001,0.0,,,,,,,,,,,,,,,left_only
49,89,107.37,3.83,38.11,0.04,433.67,0.0,,,,,,,,,,,,,,,left_only
49,90,145.88,3.68,30.7,0.02,411.38,0.0,,,,,,,,,,,,,,,left_only
49,91,186.56,3.91,30.73,0.02,457.96000000000004,0.0,,,,,,,,,,,,,,,left_only
49,92,173.59,2.2,50.52,0.03,511.19000000000005,0.0,,,,,,,,,,,,,,,left_only
49,93,166.78,3.86,46.97,0.02,518.13,0.0,,,,,,,,,,,,,,,left_only
49,94,104.14,3.01,47.84,0.02,438.59000000000003,0.0,,,,,,,,,,,,,,,left_only
49,95,165.26,2.53,51.64,0.04,526.71,0.0,,,,,,,,,,,,,,,left_only
49,96,138.91,2.64,33.71,0.03,403.46000000000004,0.0,,,,,,,,,,,,,,,left_only
49,97,174.05,3.38,38.58,0.03,481.45,0.0,,,,,,,,,,,,,,,left_only
49,98,106.23,3.03,40.07,0.04,422.33000000000004,0.0,,,,,,,,,,,,,,,left_only
49,99,146.26,3.0,33.93,0.04,430.90999999999997,0.0,,,,,,,,,,,,,,,left_only
50,0,126.13,3.31,58.48,0.03,531.28,0.0,,,,,,,,,,,,,,,left_only
50,1,111.12,2.78,42.79,0.02,414.57,0.0,,,,,,,,,,,,,,,left_only
50,2,158.81,2.64,38.14,0.03,445.51,0.0,,,,,,,,,,,,,,,left_only
50,3,129.95,3.54,33.83,0.03,417.59999999999997,0.0,,,,,,,,,,,,,,,left_only
50,4,188.02,2.57,46.45,0.03,514.52,0.0,,,,,,,,,,,,,,,left_only
50,5,108.45,3.08,41.27,0.04,431.8,0.0,,,,,,,,,,,,,,,left_only
50,6,121.28,2.64,36.44,0.02,389.48,0.0,,,,,,,,,,,,,,,left_only
50,7,165.51,3.67,32.48,0.03,449.65999999999997,0.0,,,,,,,,,,,,,,,left_only
50,8,137.38,3.54,32.72,0.03,419.48,0.0,,,,,,,,,,,,,,,left_only
50,9,187.83,2.87,39.53,0.04,497.23,0.0,,,,,,,,,,,,,,,left_only
50,10,105.02,2.04,42.31,0.04,407.57,0.0,,,,,,,,,,,,,,,left_only
50,11,170.49,2.21,55.01,0.04,540.79,0.0,,,,,,,,,,,,,,,left_only
50,12,149.84,2.03,44.52,0.04,463.19000000000005,0.0,,,,,,,,,,,,,,,left_only
50,13,199.08,2.82,34.85,0.03,473.83000000000004,0.0,,,,,,,,,,,,,,,left_only
50,14,172.42,3.02,59.67,0.04,586.27,0.0,,,,,,,,,,,,,,,left_only
50,15,136.05,3.94,54.25,0.02,525.8,0.0,,,,,,,,,,,,,,,left_only
50,16,184.97,2.41,32.72,0.03,438.82,0.0,,,,,,,,,,,,,,,left_only
50,17,143.91,2.52,31.97,0.04,406.76,0.0,,,,,,,,,,,,,,,left_only
50,18,120.18,3.27,40.61,0.03,434.98,0.0,,,,,,,,,,,,,,,left_only
50,19,183.69,3.44,57.74,0.02,578.39,0.0,,,,,,,,,,,,,,,left_only
50,20,134.67,2.0,55.65,0.04,502.91999999999996,0.0,,,,,,,,,,,,,,,left_only
50,21,175.26,3.06,51.65,0.04,550.01,0.0,,,,,,,,,,,,,,,left_only
50,22,117.71,2.52,33.18,0.03,376.61,0.0,,,,,,,,,,,,,,,left_only
50,23,110.34,3.55,50.22,0.04,490.19,0.0,,,,,,,,,,,,,,,left_only
50,24,109.08,3.78,34.63,0.02,396.73,0.0,,,,,,,,,,,,,,,left_only
50,25,132.35,3.12,50.61,0.02,483.4,0.0,,,,,,,,,,,,,,,left_only
50,26,183.28,2.41,49.03,0.03,518.6800000000001,0.0,,,,,,,,,,,,,,,left_only
50,27,192.08,2.23,57.41,0.04,574.88,0.0,,,,,,,,,,,,,,,left_only
50,28,199.96,3.63,48.85,0.03,564.96,0.0,,,,,,,,,,,,,,,left_only
50,29,129.89,3.33,54.09,0.02,503.59000000000003,0.0,,,,,,,,,,,,,,,left_only
50,30,137.61,3.97,48.04,0.03,507.06,0.0,,,,,,,,,,,,,,,left_only
50,31,188.0,3.86,44.06,0.02,524.8,0.0,,,,,,,,,,,,,,,left_only
50,32,139.04,3.2,56.44,0.03,531.24,0.0,,,,,,,,,,,,,,,left_only
50,33,133.97,3.02,51.58,0.03,497.37,0.0,,,,,,,,,,,,,,,left_only
50,34,115.05,2.1,55.24,0.02,463.75,0.0,,,,,,,,,,,,,,,left_only
50,35,105.77,2.09,34.61,0.03,361.07,0.0,,,,,,,,,,,,,,,left_only
50,36,194.45,2.6,53.53,0.03,557.0999999999999,0.0,,,,,,,,,,,,,,,left_only
50,37,144.9,2.65,46.48,0.02,463.54999999999995,0.0,,,,,,,,,,,,,,,left_only
50,38,112.92,3.54,56.28,0.03,512.8199999999999,0.0,,,,,,,,,,,,,,,left_only
50,39,108.62,2.8,45.82,0.04,447.72,0.0,,,,,,,,,,,,,,,left_only
50,40,135.15,2.93,55.6,0.03,516.4,0.0,,,,,,,,,,,,,,,left_only
50,41,126.35,2.11,35.38,0.02,376.0,0.0,,,,,,,,,,,,,,,left_only
50,42,171.3,2.2,31.83,0.04,425.45,0.0,,,,,,,,,,,,,,,left_only
50,43,102.68,2.92,58.92,0.03,500.28000000000003,0.0,,,,,,,,,,,,,,,left_only
50,44,182.59,3.23,58.5,0.03,585.84,0.0,,,,,,,,,,,,,,,left_only
50,45,136.0,2.29,42.92,0.03,437.85,0.0,,,,,,,,,,,,,,,left_only
50,46,176.44,3.52,49.85,0.03,543.69,0.0,,,,,,,,,,,,,,,left_only
50,47,115.01,3.04,34.61,0.04,404.06,0.0,,,,,,,,,,,,,,,left_only
50,48,144.46,2.09,44.55,0.03,449.46000000000004,0.0,,,,,,,,,,,,,,,left_only
50,49,189.13,3.77,49.4,0.03,560.38,0.0,,,,,,,,,,,,,,,left_only
50,50,158.94,2.27,43.6,0.03,463.69,0.0,,,,,,,,,,,,,,,left_only
50,51,138.82,3.29,48.03,0.03,491.22,0.0,,,,,,,,,,,,,,,left_only
50,52,120.93,3.18,49.43,0.03,477.58000000000004,0.0,,,,,,,,,,,,,,,left_only
50,53,166.05,3.0,31.85,0.04,440.3,0.0,,,,,,,,,,,,,,,left_only
50,54,189.5,2.43,34.71,0.03,453.8,0.0,,,,,,,,,,,,,,,left_only
50,55,177.35,3.75,32.11,0.02,451.65000000000003,0.0,,,,,,,,,,,,,,,left_only
50,56,166.33,3.43,56.33,0.02,553.73,0.0,,,,,,,,,,,,,,,left_only
50,57,150.58,2.54,30.58,0.04,406.98,0.0,,,,,,,,,,,,,,,left_only
50,58,153.85,3.69,49.37,0.03,522.95,0.0,,,,,,,,,,,,,,,left_only
50,59,182.05,3.39,38.86,0.04,501.1,0.0,,,,,,,,,,,,,,,left_only
50,60,153.61,3.26,39.9,0.03,464.61,0.0,,,,,,,,,,,,,,,left_only
50,61,168.04,3.18,59.45,0.02,564.79,0.0,,,,,,,,,,,,,,,left_only
50,62,144.87,3.52,52.78,0.03,526.77,0.0,,,,,,,,,,,,,,,left_only
50,63,187.64,3.69,31.61,0.04,477.94,0.0,,,,,,,,,,,,,,,left_only
50,64,100.5,2.41,41.97,0.02,390.6,0.0,,,,,,,,,,,,,,,left_only
50,65,147.44,3.83,38.95,0.03,467.94,0.0,,,,,,,,,,,,,,,left_only
50,66,190.06,3.7,44.74,0.03,536.26,0.0,,,,,,,,,,,,,,,left_only
50,67,194.09,3.36,57.08,0.03,593.49,0.0,,,,,,,,,,,,,,,left_only
50,68,147.92,3.01,30.19,0.02,394.12,0.0,,,,,,,,,,,,,,,left_only
50,69,103.07,3.6,37.46,0.03,410.37,0.0,,,,,,,,,,,,,,,left_only
50,70,123.77,3.44,59.03,0.03,534.92,0.0,,,,,,,,,,,,,,,left_only
50,71,186.64,2.81,42.28,0.04,508.28999999999996,0.0,,,,,,,,,,,,,,,left_only
50,72,143.21,2.58,49.99,0.04,497.66,0.0,,,,,,,,,,,,,,,left_only
50,73,109.52,3.78,45.56,0.03,461.82,0.0,,,,,,,,,,,,,,,left_only
50,74,145.54,2.68,57.81,0.03,531.59,0.0,,,,,,,,,,,,,,,left_only
50,75,160.71,2.8,46.09,0.03,491.16,0.0,,,,,,,,,,,,,,,left_only
50,76,117.67,3.13,36.22,0.04,417.02,0.0,,,,,,,,,,,,,,,left_only
50,77,100.59,2.05,35.3,0.02,348.34000000000003,0.0,,,,,,,,,,,,,,,left_only
50,78,175.27,2.26,59.13,0.02,547.4200000000001,0.0,,,,,,,,,,,,,,,left_only
50,79,100.02,3.39,42.41,0.04,436.81999999999994,0.0,,,,,,,,,,,,,,,left_only
50,80,133.82,3.57,50.03,0.03,503.22,0.0,,,,,,,,,,,,,,,left_only
50,81,129.96,3.31,56.51,0.03,525.26,0.0,,,,,,,,,,,,,,,left_only
50,82,189.83,3.26,39.28,0.02,487.73,0.0,,,,,,,,,,,,,,,left_only
50,83,147.21,3.23,37.93,0.03,447.61,0.0,,,,,,,,,,,,,,,left_only
50,84,160.76,3.73,35.06,0.02,449.31,0.0,,,,,,,,,,,,,,,left_only
50,85,161.69,3.52,40.27,0.03,481.04,0.0,,,,,,,,,,,,,,,left_only
50,86,157.94,3.58,49.28,0.02,513.84,0.0,,,,,,,,,,,,,,,left_only
50,87,147.5,2.06,37.84,0.03,418.20000000000005,0.0,,,,,,,,,,,,,,,left_only
50,88,185.06,2.25,53.63,0.04,549.46,0.0,,,,,,,,,,,,,,,left_only
50,89,117.04,3.5,35.51,0.03,412.09000000000003,0.0,,,,,,,,,,,,,,,left_only
50,90,142.0,3.12,58.25,0.02,531.25,0.0,,,,,,,,,,,,,,,left_only
50,91,139.41,3.39,33.17,0.02,410.01,0.0,,,,,,,,,,,,,,,left_only
50,92,127.04,2.82,55.65,0.04,515.79,0.0,,,,,,,,,,,,,,,left_only
50,93,125.38,3.97,41.22,0.04,470.73,0.0,,,,,,,,,,,,,,,left_only
50,94,141.49,3.53,55.39,0.03,536.69,0.0,,,,,,,,,,,,,,,left_only
50,95,147.4,3.14,35.7,0.03,434.4,0.0,,,,,,,,,,,,,,,left_only
50,96,167.8,2.86,40.24,0.02,460.5,0.0,,,,,,,,,,,,,,,left_only
50,97,176.12,2.19,55.76,0.02,529.6700000000001,0.0,,,,,,,,,,,,,,,left_only
50,98,158.71,2.13,47.96,0.03,481.76,0.0,,,,,,,,,,,,,,,left_only
50,99,158.95,3.83,44.81,0.04,518.75,0.0,,,,,,,,,,,,,,,left_only
51,0,102.3,2.83,46.89,0.02,427.5,0.0,,,,,,,,,,,,,,,left_only
51,1,103.59,3.23,33.55,0.02,372.09000000000003,0.0,,,,,,,,,,,,,,,left_only
51,2,174.51,2.72,43.11,0.04,498.06,0.0,,,,,,,,,,,,,,,left_only
51,3,169.47,3.29,49.17,0.03,527.57,0.0,,,,,,,,,,,,,,,left_only
51,4,145.24,2.72,35.22,0.03,419.34000000000003,0.0,,,,,,,,,,,,,,,left_only
51,5,174.59,3.08,49.29,0.03,528.04,0.0,,,,,,,,,,,,,,,left_only
51,6,106.91,2.05,49.6,0.03,436.15999999999997,0.0,,,,,,,,,,,,,,,left_only
51,7,109.62,2.96,35.87,0.02,382.97,0.0,,,,,,,,,,,,,,,left_only
51,8,112.24,3.73,53.04,0.03,500.69,0.0,,,,,,,,,,,,,,,left_only
51,9,192.5,3.77,40.63,0.03,519.9,0.0,,,,,,,,,,,,,,,left_only
51,10,108.98,3.14,30.84,0.03,371.68,0.0,,,,,,,,,,,,,,,left_only
51,11,175.51,2.61,48.58,0.03,513.66,0.0,,,,,,,,,,,,,,,left_only
51,12,124.49,2.58,53.45,0.04,496.24,0.0,,,,,,,,,,,,,,,left_only
51,13,176.73,2.56,48.95,0.04,525.48,0.0,,,,,,,,,,,,,,,left_only
51,14,193.3,3.08,38.95,0.04,505.05,0.0,,,,,,,,,,,,,,,left_only
51,15,103.39,2.48,36.71,0.04,388.94,0.0,,,,,,,,,,,,,,,left_only
51,16,163.26,2.25,34.71,0.03,423.06,0.0,,,,,,,,,,,,,,,left_only
51,17,183.05,3.65,33.94,0.03,474.0,0.0,,,,,,,,,,,,,,,left_only
51,18,152.71,2.62,54.61,0.03,521.26,0.0,,,,,,,,,,,,,,,left_only
51,19,171.05,3.09,47.27,0.03,514.6500000000001,0.0,,,,,,,,,,,,,,,left_only
51,20,103.42,2.77,31.5,0.03,360.17,0.0,,,,,,,,,,,,,,,left_only
51,21,185.55,3.93,44.71,0.04,547.35,0.0,,,,,,,,,,,,,,,left_only
51,22,126.7,2.42,56.12,0.04,507.79999999999995,0.0,,,,,,,,,,,,,,,left_only
51,23,134.55,2.45,43.05,0.03,441.05,0.0,,,,,,,,,,,,,,,left_only
51,24,153.56,3.93,54.75,0.02,545.56,0.0,,,,,,,,,,,,,,,left_only
51,25,196.82,3.19,48.98,0.03,551.47,0.0,,,,,,,,,,,,,,,left_only
51,26,159.92,2.73,57.47,0.04,555.52,0.0,,,,,,,,,,,,,,,left_only
51,27,161.41,2.2,33.44,0.03,413.61,0.0,,,,,,,,,,,,,,,left_only
51,28,144.86,3.9,55.76,0.03,551.1600000000001,0.0,,,,,,,,,,,,,,,left_only
51,29,108.15,2.41,51.26,0.03,454.70000000000005,0.0,,,,,,,,,,,,,,,left_only
51,30,199.54,2.58,52.52,0.03,556.64,0.0,,,,,,,,,,,,,,,left_only
51,31,192.44,3.49,41.65,0.04,527.94,0.0,,,,,,,,,,,,,,,left_only
51,32,199.75,3.49,46.53,0.02,539.65,0.0,,,,,,,,,,,,,,,left_only
51,33,103.49,3.52,40.81,0.03,425.54,0.0,,,,,,,,,,,,,,,left_only
51,34,132.28,3.04,56.25,0.03,519.53,0.0,,,,,,,,,,,,,,,left_only
51,35,137.94,2.03,51.09,0.02,464.14,0.0,,,,,,,,,,,,,,,left_only
51,36,130.59,3.33,36.71,0.04,437.39,0.0,,,,,,,,,,,,,,,left_only
51,37,118.22,2.98,49.31,0.02,459.27,0.0,,,,,,,,,,,,,,,left_only
51,38,153.82,2.57,38.99,0.03,443.02,0.0,,,,,,,,,,,,,,,left_only
51,39,178.78,2.95,38.71,0.03,476.08000000000004,0.0,,,,,,,,,,,,,,,left_only
51,40,129.61,3.28,57.19,0.03,527.56,0.0,,,,,,,,,,,,,,,left_only
51,41,172.92,3.27,30.58,0.03,437.56999999999994,0.0,,,,,,,,,,,,,,,left_only
51,42,150.44,2.99,36.13,0.04,445.84000000000003,0.0,,,,,,,,,,,,,,,left_only
51,43,180.56,3.75,48.99,0.04,559.26,0.0,,,,,,,,,,,,,,,left_only
51,44,170.86,3.39,34.92,0.03,460.21000000000004,0.0,,,,,,,,,,,,,,,left_only
51,45,190.89,2.5,35.71,0.03,461.94,0.0,,,,,,,,,,,,,,,left_only
51,46,136.38,2.2,39.92,0.04,430.98,0.0,,,,,,,,,,,,,,,left_only
51,47,137.54,2.98,33.93,0.03,411.69,0.0,,,,,,,,,,,,,,,left_only
51,48,105.57,2.23,57.29,0.03,477.77,0.0,,,,,,,,,,,,,,,left_only
51,49,160.74,2.23,32.65,0.02,399.74,0.0,,,,,,,,,,,,,,,left_only
51,50,154.94,2.07,34.95,0.03,411.44,0.0,,,,,,,,,,,,,,,left_only
51,51,121.99,3.67,46.95,0.03,478.49,0.0,,,,,,,,,,,,,,,left_only
51,52,169.72,2.25,55.07,0.03,531.32,0.0,,,,,,,,,,,,,,,left_only
51,53,144.4,3.11,51.77,0.03,511.0,0.0,,,,,,,,,,,,,,,left_only
51,54,115.88,2.18,34.95,0.04,385.13,0.0,,,,,,,,,,,,,,,left_only
51,55,142.97,2.26,34.96,0.03,404.27,0.0,,,,,,,,,,,,,,,left_only
51,56,102.17,2.25,41.38,0.03,395.32000000000005,0.0,,,,,,,,,,,,,,,left_only
51,57,110.36,2.92,58.06,0.03,503.66,0.0,,,,,,,,,,,,,,,left_only
51,58,184.49,2.92,30.2,0.03,438.49,0.0,,,,,,,,,,,,,,,left_only
51,59,127.73,3.26,46.64,0.04,482.43,0.0,,,,,,,,,,,,,,,left_only
51,60,110.11,3.66,45.83,0.03,460.76,0.0,,,,,,,,,,,,,,,left_only
51,61,167.61,2.33,39.74,0.03,454.56000000000006,0.0,,,,,,,,,,,,,,,left_only
51,62,121.8,3.4,45.25,0.02,453.05,0.0,,,,,,,,,,,,,,,left_only
51,63,131.65,2.52,47.4,0.03,461.65,0.0,,,,,,,,,,,,,,,left_only
51,64,119.68,3.43,41.21,0.02,431.48,0.0,,,,,,,,,,,,,,,left_only
51,65,144.24,3.12,52.33,0.04,523.89,0.0,,,,,,,,,,,,,,,left_only
51,66,126.46,2.21,58.54,0.03,504.40999999999997,0.0,,,,,,,,,,,,,,,left_only
51,67,171.69,2.55,52.5,0.02,517.94,0.0,,,,,,,,,,,,,,,left_only
51,68,176.41,2.4,34.0,0.03,436.40999999999997,0.0,,,,,,,,,,,,,,,left_only
51,69,145.93,2.23,58.37,0.03,523.53,0.0,,,,,,,,,,,,,,,left_only
51,70,182.12,2.38,51.71,0.02,520.1700000000001,0.0,,,,,,,,,,,,,,,left_only
51,71,199.1,2.99,58.45,0.03,596.1,0.0,,,,,,,,,,,,,,,left_only
51,72,134.2,3.11,42.86,0.04,466.25,0.0,,,,,,,,,,,,,,,left_only
51,73,130.29,3.66,32.29,0.03,413.24,0.0,,,,,,,,,,,,,,,left_only
51,74,149.84,2.88,37.57,0.03,439.69,0.0,,,,,,,,,,,,,,,left_only
51,75,160.41,3.45,36.85,0.02,450.90999999999997,0.0,,,,,,,,,,,,,,,left_only
51,76,170.9,2.21,53.53,0.02,513.8,0.0,,,,,,,,,,,,,,,left_only
51,77,123.16,2.38,38.48,0.04,415.05999999999995,0.0,,,,,,,,,,,,,,,left_only
51,78,139.05,2.9,34.17,0.02,402.40000000000003,0.0,,,,,,,,,,,,,,,left_only
51,79,126.49,3.84,48.68,0.03,495.89,0.0,,,,,,,,,,,,,,,left_only
51,80,148.12,2.48,40.79,0.03,444.07,0.0,,,,,,,,,,,,,,,left_only
51,81,173.33,2.09,59.85,0.03,554.83,0.0,,,,,,,,,,,,,,,left_only
51,82,193.07,2.63,38.57,0.02,471.66999999999996,0.0,,,,,,,,,,,,,,,left_only
51,83,189.91,2.44,50.4,0.04,542.91,0.0,,,,,,,,,,,,,,,left_only
51,84,162.91,2.2,34.87,0.03,422.26,0.0,,,,,,,,,,,,,,,left_only
51,85,190.44,2.04,52.29,0.03,532.89,0.0,,,,,,,,,,,,,,,left_only
51,86,152.67,3.31,30.78,0.03,419.32,0.0,,,,,,,,,,,,,,,left_only
51,87,117.4,2.25,49.25,0.03,449.9,0.0,,,,,,,,,,,,,,,left_only
51,88,126.7,3.45,47.01,0.03,478.0,0.0,,,,,,,,,,,,,,,left_only
51,89,128.79,2.55,51.88,0.02,471.94000000000005,0.0,,,,,,,,,,,,,,,left_only
51,90,120.62,3.11,52.84,0.04,502.57000000000005,0.0,,,,,,,,,,,,,,,left_only
51,91,146.91,2.58,56.88,0.03,525.8100000000001,0.0,,,,,,,,,,,,,,,left_only
51,92,105.92,3.33,42.77,0.03,433.02000000000004,0.0,,,,,,,,,,,,,,,left_only
51,93,154.31,3.58,54.55,0.03,546.56,0.0,,,,,,,,,,,,,,,left_only
51,94,137.61,2.49,33.92,0.04,409.46000000000004,0.0,,,,,,,,,,,,,,,left_only
51,95,176.95,3.52,36.49,0.03,477.4,0.0,,,,,,,,,,,,,,,left_only
51,96,198.56,3.97,52.18,0.04,598.71,0.0,,,,,,,,,,,,,,,left_only
51,97,156.98,3.84,42.8,0.03,496.98,0.0,,,,,,,,,,,,,,,left_only
51,98,179.13,2.87,42.66,0.02,484.17999999999995,0.0,,,,,,,,,,,,,,,left_only
51,99,132.03,3.35,43.26,0.02,452.08,0.0,,,,,,,,,,,,,,,left_only
52,0,140.94,2.79,58.02,0.04,540.79,0.0,,,,,,,,,,,,,,,left_only
52,1,156.55,3.1,38.17,0.03,454.90000000000003,0.0,,,,,,,,,,,,,,,left_only
52,2,125.97,3.17,56.87,0.04,529.5699999999999,0.0,,,,,,,,,,,,,,,left_only
52,3,158.77,2.67,51.85,0.04,524.77,0.0,,,,,,,,,,,,,,,left_only
52,4,130.22,3.07,38.97,0.03,431.82,0.0,,,,,,,,,,,,,,,left_only
52,5,151.1,3.75,43.56,0.03,492.65,0.0,,,,,,,,,,,,,,,left_only
52,6,117.56,2.68,39.92,0.03,414.16,0.0,,,,,,,,,,,,,,,left_only
52,7,154.32,3.72,48.39,0.03,519.27,0.0,,,,,,,,,,,,,,,left_only
52,8,130.19,2.43,46.85,0.03,455.19,0.0,,,,,,,,,,,,,,,left_only
52,9,181.05,2.57,56.59,0.04,568.25,0.0,,,,,,,,,,,,,,,left_only
52,10,181.42,3.66,56.87,0.02,577.27,0.0,,,,,,,,,,,,,,,left_only
52,11,174.13,2.65,38.57,0.03,463.23,0.0,,,,,,,,,,,,,,,left_only
52,12,111.79,2.78,52.93,0.02,465.94,0.0,,,,,,,,,,,,,,,left_only
52,13,102.56,3.1,34.3,0.03,381.56,0.0,,,,,,,,,,,,,,,left_only
52,14,192.74,2.39,30.9,0.03,436.99,0.0,,,,,,,,,,,,,,,left_only
52,15,120.2,2.08,49.75,0.04,460.95,0.0,,,,,,,,,,,,,,,left_only
52,16,134.54,2.4,34.07,0.03,394.89,0.0,,,,,,,,,,,,,,,left_only
52,17,172.78,2.73,41.86,0.02,470.33000000000004,0.0,,,,,,,,,,,,,,,left_only
52,18,129.09,3.24,59.91,0.02,529.64,0.0,,,,,,,,,,,,,,,left_only
52,19,167.6,2.23,58.73,0.02,537.0,0.0,,,,,,,,,,,,,,,left_only
52,20,186.07,2.21,52.97,0.04,546.1700000000001,0.0,,,,,,,,,,,,,,,left_only
52,21,192.99,3.46,38.18,0.02,490.39,0.0,,,,,,,,,,,,,,,left_only
52,22,177.8,3.55,46.86,0.02,520.85,0.0,,,,,,,,,,,,,,,left_only
52,23,168.17,2.67,56.29,0.03,546.37,0.0,,,,,,,,,,,,,,,left_only
52,24,138.05,3.97,36.19,0.03,448.25,0.0,,,,,,,,,,,,,,,left_only
52,25,185.05,3.31,36.23,0.03,478.95,0.0,,,,,,,,,,,,,,,left_only
52,26,178.2,2.37,55.56,0.03,545.25,0.0,,,,,,,,,,,,,,,left_only
52,27,110.76,2.53,42.12,0.03,414.61,0.0,,,,,,,,,,,,,,,left_only
52,28,146.71,2.96,38.82,0.03,444.81,0.0,,,,,,,,,,,,,,,left_only
52,29,118.62,2.02,35.37,0.02,365.97,0.0,,,,,,,,,,,,,,,left_only
52,30,183.57,3.18,46.24,0.03,524.27,0.0,,,,,,,,,,,,,,,left_only
52,31,126.76,3.46,45.71,0.04,481.81,0.0,,,,,,,,,,,,,,,left_only
52,32,165.41,3.31,33.04,0.02,433.36,0.0,,,,,,,,,,,,,,,left_only
52,33,116.54,3.57,39.56,0.02,423.59000000000003,0.0,,,,,,,,,,,,,,,left_only
52,34,192.97,2.46,59.04,0.03,579.67,0.0,,,,,,,,,,,,,,,left_only
52,35,134.37,2.78,40.09,0.02,424.32000000000005,0.0,,,,,,,,,,,,,,,left_only
52,36,195.21,3.73,56.22,0.03,599.5600000000001,0.0,,,,,,,,,,,,,,,left_only
52,37,185.44,2.02,45.44,0.02,483.14,0.0,,,,,,,,,,,,,,,left_only
52,38,112.96,3.21,41.19,0.04,439.15999999999997,0.0,,,,,,,,,,,,,,,left_only
52,39,192.85,3.78,30.09,0.03,467.8,0.0,,,,,,,,,,,,,,,left_only
52,40,143.18,2.09,30.04,0.02,365.63,0.0,,,,,,,,,,,,,,,left_only
52,41,180.2,2.76,46.21,0.04,520.25,0.0,,,,,,,,,,,,,,,left_only
52,42,173.14,3.49,33.12,0.02,445.99,0.0,,,,,,,,,,,,,,,left_only
52,43,167.98,2.6,37.36,0.03,449.78,0.0,,,,,,,,,,,,,,,left_only
52,44,124.04,3.14,57.39,0.03,519.49,0.0,,,,,,,,,,,,,,,left_only
52,45,100.32,2.22,54.27,0.03,457.17,0.0,,,,,,,,,,,,,,,left_only
52,46,106.13,2.59,43.91,0.03,420.42999999999995,0.0,,,,,,,,,,,,,,,left_only
52,47,154.4,2.44,58.44,0.02,527.6,0.0,,,,,,,,,,,,,,,left_only
52,48,193.51,3.33,45.75,0.03,535.51,0.0,,,,,,,,,,,,,,,left_only
52,49,198.42,3.94,39.85,0.03,526.17,0.0,,,,,,,,,,,,,,,left_only
52,50,120.34,3.84,58.7,0.03,539.84,0.0,,,,,,,,,,,,,,,left_only
52,51,125.3,2.77,53.83,0.02,483.7,0.0,,,,,,,,,,,,,,,left_only
52,52,130.6,3.18,43.62,0.03,458.2,0.0,,,,,,,,,,,,,,,left_only
52,53,128.24,2.72,40.57,0.03,429.09000000000003,0.0,,,,,,,,,,,,,,,left_only
52,54,111.53,2.54,44.63,0.03,428.18,0.0,,,,,,,,,,,,,,,left_only
52,55,137.76,2.73,42.34,0.02,437.71000000000004,0.0,,,,,,,,,,,,,,,left_only
52,56,182.74,3.18,41.07,0.02,487.59000000000003,0.0,,,,,,,,,,,,,,,left_only
52,57,146.99,3.5,59.0,0.03,559.49,0.0,,,,,,,,,,,,,,,left_only
52,58,185.89,2.06,50.51,0.03,519.9399999999999,0.0,,,,,,,,,,,,,,,left_only
52,59,137.1,2.79,46.72,0.03,470.45,0.0,,,,,,,,,,,,,,,left_only
52,60,128.17,3.66,56.7,0.04,543.17,0.0,,,,,,,,,,,,,,,left_only
52,61,190.5,3.08,52.49,0.02,549.95,0.0,,,,,,,,,,,,,,,left_only
52,62,179.3,3.44,48.56,0.04,548.1,0.0,,,,,,,,,,,,,,,left_only
52,63,197.02,3.82,33.73,0.04,501.16999999999996,0.0,,,,,,,,,,,,,,,left_only
52,64,110.77,2.44,41.58,0.04,419.66999999999996,0.0,,,,,,,,,,,,,,,left_only
52,65,110.01,2.04,30.93,0.04,355.65999999999997,0.0,,,,,,,,,,,,,,,left_only
